<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.03	08:30:00	2322.78	2323.46	2315.38	2315.46	2331	0	10
2024.06.03	08:45:00	2315.46	2320.90	2315.36	2320.19	2322	0	10
2024.06.03	09:00:00	2320.18	2320.96	2316.06	2318.49	1986	0	11
2024.06.03	09:15:00	2318.54	2319.11	2314.77	2315.65	2009	0	10
2024.06.03	09:30:00	2315.65	2319.07	2314.72	2318.49	1906	0	13
2024.06.03	09:45:00	2318.50	2322.80	2317.74	2322.38	1911	0	11
2024.06.03	10:00:00	2322.59	2326.08	2322.19	2325.47	1645	0	10
2024.06.03	10:15:00	2325.46	2328.81	2324.72	2324.88	1446	0	10
2024.06.03	10:30:00	2324.83	2325.19	2323.09	2324.37	1440	0	12
2024.06.03	10:45:00	2324.37	2326.50	2323.23	2325.97	1252	0	10
2024.06.03	11:00:00	2325.94	2327.57	2324.81	2327.28	1548	0	10
2024.06.03	11:15:00	2327.27	2327.99	2325.54	2327.59	1376	0	13
2024.06.03	11:30:00	2327.67	2328.49	2324.71	2325.87	1436	0	10
2024.06.03	11:45:00	2325.88	2326.24	2325.12	2325.45	1043	0	10
2024.06.03	12:00:00	2325.45	2327.75	2325.25	2326.99	1094	0	10
2024.06.03	12:15:00	2327.01	2327.05	2324.37	2324.46	1296	0	10
2024.06.03	12:30:00	2324.44	2326.71	2324.28	2326.45	1204	0	10
2024.06.03	12:45:00	2326.48	2328.73	2325.76	2327.73	1218	0	14
2024.06.03	13:00:00	2327.72	2328.11	2326.19	2327.24	1288	0	11
2024.06.03	13:15:00	2327.25	2329.26	2326.49	2328.21	1489	0	13
2024.06.03	13:30:00	2328.23	2333.24	2327.50	2330.42	1502	0	10
2024.06.03	13:45:00	2330.41	2331.86	2329.92	2330.76	1481	0	10
2024.06.03	14:00:00	2330.73	2332.14	2330.62	2331.22	1443	0	12
2024.06.03	14:15:00	2331.17	2332.34	2330.89	2331.37	1137	0	14
2024.06.03	14:30:00	2331.37	2331.79	2328.93	2329.86	1350	0	14
2024.06.03	14:45:00	2329.87	2330.82	2329.29	2330.00	1343	0	12
2024.06.03	15:00:00	2330.00	2330.07	2325.71	2326.21	1674	0	12
2024.06.03	15:15:00	2326.18	2332.45	2325.87	2331.82	1749	0	10
2024.06.03	15:30:00	2331.83	2333.94	2331.45	2333.03	1655	0	12
2024.06.03	15:45:00	2333.02	2334.36	2331.95	2334.03	1564	0	13
2024.06.03	16:00:00	2334.02	2335.45	2330.79	2334.73	2278	0	10
2024.06.03	16:15:00	2334.74	2336.47	2332.85	2333.61	1969	0	10
2024.06.03	16:30:00	2333.58	2336.71	2331.75	2332.59	2298	0	10
2024.06.03	16:45:00	2332.58	2334.72	2329.87	2333.09	2164	0	10
2024.06.03	17:00:00	2332.88	2342.58	2332.88	2339.43	2787	0	10
2024.06.03	17:15:00	2339.63	2341.66	2336.60	2339.50	2579	0	10
2024.06.03	17:30:00	2339.47	2345.69	2339.21	2342.80	2311	0	10
2024.06.03	17:45:00	2342.78	2345.27	2341.42	2341.70	2204	0	12
2024.06.03	18:00:00	2341.55	2341.73	2335.40	2339.05	2249	0	10
2024.06.03	18:15:00	2339.06	2344.22	2338.38	2342.52	1817	0	12
2024.06.03	18:30:00	2342.52	2344.07	2341.05	2342.70	1463	0	10
2024.06.03	18:45:00	2342.71	2343.69	2340.89	2342.82	1386	0	12
2024.06.03	19:00:00	2342.81	2344.23	2341.60	2342.63	1359	0	10
2024.06.03	19:15:00	2342.62	2343.63	2341.36	2343.54	1298	0	13
2024.06.03	19:30:00	2343.66	2348.99	2343.15	2347.49	1601	0	10
2024.06.03	19:45:00	2347.44	2350.06	2346.21	2349.18	1564	0	10
2024.06.03	20:00:00	2349.16	2354.70	2348.81	2350.58	1983	0	10
2024.06.03	20:15:00	2350.61	2350.79	2347.42	2348.59	1446	0	10
2024.06.03	20:30:00	2348.59	2350.58	2347.68	2348.75	1245	0	10
2024.06.03	20:45:00	2348.77	2348.96	2346.16	2348.46	1292	0	10
2024.06.03	21:00:00	2348.44	2348.93	2346.52	2346.67	1188	0	13
2024.06.03	21:15:00	2346.67	2349.44	2346.67	2348.76	1108	0	14
2024.06.03	21:30:00	2348.76	2349.13	2346.74	2347.14	1061	0	14
2024.06.03	21:45:00	2347.06	2348.45	2347.06	2348.25	1096	0	15
2024.06.03	22:00:00	2348.20	2349.05	2346.97	2347.93	871	0	14
2024.06.03	22:15:00	2347.93	2348.11	2345.57	2345.69	899	0	10
2024.06.03	22:30:00	2345.68	2346.40	2344.69	2346.03	1028	0	14
2024.06.03	22:45:00	2346.04	2347.87	2345.26	2347.61	1155	0	15
2024.06.03	23:00:00	2347.60	2348.94	2346.93	2348.40	608	0	13
2024.06.03	23:15:00	2348.38	2348.87	2347.82	2348.87	442	0	15
2024.06.03	23:30:00	2348.87	2350.80	2348.87	2349.83	525	0	14
2024.06.03	23:45:00	2349.83	2351.08	2349.77	2350.45	515	0	14
2024.06.04	01:00:00	2351.42	2351.92	2350.34	2351.20	453	0	10
2024.06.04	01:15:00	2351.16	2351.48	2350.26	2350.61	255	0	11
2024.06.04	01:30:00	2350.61	2351.00	2350.13	2350.48	223	0	10
2024.06.04	01:45:00	2350.53	2351.12	2350.24	2350.83	260	0	10
2024.06.04	02:00:00	2350.82	2350.84	2349.98	2350.82	275	0	10
2024.06.04	02:15:00	2350.81	2351.14	2350.40	2350.71	314	0	10
2024.06.04	02:30:00	2350.68	2350.89	2349.80	2350.26	487	0	10
2024.06.04	02:45:00	2350.26	2351.07	2349.88	2350.62	645	0	10
2024.06.04	03:00:00	2350.62	2351.38	2350.26	2350.93	924	0	10
2024.06.04	03:15:00	2350.95	2352.05	2350.64	2351.89	630	0	10
2024.06.04	03:30:00	2351.86	2352.82	2351.32	2352.28	782	0	10
2024.06.04	03:45:00	2352.29	2352.41	2350.15	2350.61	768	0	10
2024.06.04	04:00:00	2350.61	2352.40	2348.30	2349.03	1991	0	10
2024.06.04	04:15:00	2349.06	2349.14	2347.00	2347.59	1724	0	10
2024.06.04	04:30:00	2347.57	2348.37	2343.22	2344.33	1649	0	10
2024.06.04	04:45:00	2344.35	2347.55	2343.45	2347.10	1873	0	10
2024.06.04	05:00:00	2347.09	2349.59	2346.20	2348.37	1565	0	10
2024.06.04	05:15:00	2348.37	2348.51	2346.63	2346.86	830	0	10
2024.06.04	05:30:00	2346.86	2347.69	2345.68	2346.37	1403	0	10
2024.06.04	05:45:00	2346.38	2347.66	2345.84	2346.93	1301	0	10
2024.06.04	06:00:00	2346.92	2347.00	2345.03	2345.39	1220	0	10
2024.06.04	06:15:00	2345.38	2346.31	2344.87	2345.24	938	0	10
2024.06.04	06:30:00	2345.21	2345.79	2344.13	2345.33	811	0	10
2024.06.04	06:45:00	2345.29	2346.41	2344.81	2345.75	938	0	10
2024.06.04	07:00:00	2345.76	2347.70	2345.14	2347.29	970	0	10
2024.06.04	07:15:00	2347.30	2348.71	2347.12	2348.42	705	0	10
2024.06.04	07:30:00	2348.41	2348.82	2347.59	2348.45	625	0	10
2024.06.04	07:45:00	2348.44	2349.91	2348.02	2349.34	637	0	10
2024.06.04	08:00:00	2349.34	2349.52	2348.61	2348.90	694	0	10
2024.06.04	08:15:00	2348.89	2349.51	2348.02	2348.27	951	0	10
2024.06.04	08:30:00	2348.24	2349.62	2347.91	2348.78	1647	0	10
2024.06.04	08:45:00	2348.79	2349.14	2347.31	2347.82	1159	0	10
2024.06.04	09:00:00	2347.77	2351.10	2347.19	2350.61	1662	0	11
2024.06.04	09:15:00	2350.60	2351.71	2348.31	2348.98	1718	0	11
2024.06.04	09:30:00	2348.99	2349.05	2346.62	2347.76	1421	0	10
2024.06.04	09:45:00	2347.76	2348.68	2344.30	2344.49	1654	0	12
2024.06.04	10:00:00	2344.48	2345.08	2342.88	2343.67	1546	0	10
2024.06.04	10:15:00	2343.67	2344.41	2342.62	2343.34	1474	0	10
2024.06.04	10:30:00	2343.34	2343.96	2341.21	2342.26	1494	0	11
2024.06.04	10:45:00	2342.26	2343.04	2339.09	2339.72	1538	0	10
2024.06.04	11:00:00	2339.72	2339.77	2334.88	2335.08	2083	0	10
2024.06.04	11:15:00	2335.02	2337.04	2334.81	2335.12	1671	0	12
2024.06.04	11:30:00	2335.14	2335.76	2333.41	2334.79	1534	0	13
2024.06.04	11:45:00	2334.81	2335.89	2332.23	2333.33	1579	0	13
2024.06.04	12:00:00	2333.35	2334.18	2326.78	2330.18	2008	0	10
2024.06.04	12:15:00	2330.21	2332.12	2329.05	2329.15	1891	0	12
2024.06.04	12:30:00	2329.21	2331.45	2329.18	2331.25	1519	0	11
2024.06.04	12:45:00	2331.27	2332.71	2329.86	2329.86	1546	0	13
2024.06.04	13:00:00	2329.95	2332.75	2329.84	2332.45	1455	0	10
2024.06.04	13:15:00	2332.43	2334.81	2332.39	2333.83	1436	0	10
2024.06.04	13:30:00	2333.84	2334.58	2331.13	2331.37	1458	0	12
2024.06.04	13:45:00	2331.36	2331.36	2328.85	2329.18	1490	0	12
2024.06.04	14:00:00	2329.27	2329.78	2326.74	2328.25	1630	0	10
2024.06.04	14:15:00	2328.28	2328.31	2325.46	2325.51	1656	0	12
2024.06.04	14:30:00	2325.47	2327.81	2325.34	2327.05	1380	0	10
2024.06.04	14:45:00	2327.06	2328.20	2325.96	2327.89	1472	0	13
2024.06.04	15:00:00	2327.91	2329.83	2326.67	2328.21	1829	0	10
2024.06.04	15:15:00	2328.22	2333.08	2327.87	2333.00	1911	0	10
2024.06.04	15:30:00	2333.04	2334.33	2331.55	2332.80	2048	0	10
2024.06.04	15:45:00	2332.82	2335.94	2331.97	2335.05	1767	0	10
2024.06.04	16:00:00	2335.06	2336.74	2331.86	2334.71	2410	0	10
2024.06.04	16:15:00	2334.70	2337.93	2333.98	2337.21	2184	0	10
2024.06.04	16:30:00	2337.22	2337.22	2326.77	2326.87	2644	0	10
2024.06.04	16:45:00	2326.81	2329.19	2322.10	2324.39	2592	0	10
2024.06.04	17:00:00	2324.29	2332.30	2320.85	2321.30	3008	0	10
2024.06.04	17:15:00	2321.04	2322.15	2315.56	2320.59	2876	0	10
2024.06.04	17:30:00	2320.59	2323.31	2316.35	2320.23	2354	0	11
2024.06.04	17:45:00	2320.24	2321.06	2316.87	2317.55	2276	0	10
2024.06.04	18:00:00	2317.61	2326.91	2317.44	2326.80	2220	0	10
2024.06.04	18:15:00	2326.84	2328.26	2324.36	2326.15	2059	0	10
2024.06.04	18:30:00	2326.26	2328.73	2325.14	2328.01	1601	0	11
2024.06.04	18:45:00	2328.03	2328.25	2325.43	2326.04	1421	0	11
2024.06.04	19:00:00	2326.04	2329.61	2323.93	2324.74	1597	0	10
2024.06.04	19:15:00	2324.69	2325.18	2322.79	2323.80	1270	0	12
2024.06.04	19:30:00	2323.78	2325.94	2322.50	2325.15	1443	0	12
2024.06.04	19:45:00	2325.14	2326.56	2322.59	2323.93	1446	0	10
2024.06.04	20:00:00	2323.93	2326.69	2323.73	2326.49	1362	0	10
2024.06.04	20:15:00	2326.49	2327.88	2325.08	2327.48	1370	0	13
2024.06.04	20:30:00	2327.44	2330.25	2327.44	2329.02	1347	0	11
2024.06.04	20:45:00	2329.02	2329.61	2327.81	2328.81	1149	0	10
2024.06.04	21:00:00	2328.74	2329.73	2327.08	2327.92	1194	0	14
2024.06.04	21:15:00	2327.89	2329.63	2327.22	2327.59	1149	0	13
2024.06.04	21:30:00	2327.66	2327.80	2326.03	2326.80	953	0	10
2024.06.04	21:45:00	2326.80	2328.25	2326.70	2328.25	908	0	13
2024.06.04	22:00:00	2328.20	2328.30	2326.28	2326.85	960	0	15
2024.06.04	22:15:00	2326.87	2327.72	2325.99	2327.29	833	0	14
2024.06.04	22:30:00	2327.29	2327.30	2326.11	2326.79	908	0	15
2024.06.04	22:45:00	2326.81	2327.96	2326.27	2327.22	956	0	14
2024.06.04	23:00:00	2327.33	2327.65	2326.72	2326.94	462	0	14
2024.06.04	23:15:00	2326.92	2326.97	2326.35	2326.55	289	0	16
2024.06.04	23:30:00	2326.54	2326.81	2325.95	2326.14	365	0	14
2024.06.04	23:45:00	2326.13	2327.48	2326.13	2326.77	478	0	13
2024.06.05	01:00:00	2326.80	2328.26	2326.80	2328.17	300	0	10
2024.06.05	01:15:00	2328.15	2328.38	2327.62	2327.86	163	0	11
2024.06.05	01:30:00	2327.90	2328.08	2327.62	2327.83	143	0	10
2024.06.05	01:45:00	2327.80	2327.90	2327.59	2327.82	135	0	11
2024.06.05	02:00:00	2327.81	2328.24	2327.58	2328.13	179	0	11
2024.06.05	02:15:00	2328.14	2328.43	2327.80	2328.00	228	0	10
2024.06.05	02:30:00	2328.04	2328.66	2327.60	2328.19	434	0	10
2024.06.05	02:45:00	2328.18	2328.90	2327.95	2328.80	704	0	10
2024.06.05	03:00:00	2328.81	2329.07	2328.04	2328.27	937	0	11
2024.06.05	03:15:00	2328.27	2329.26	2327.72	2328.96	733	0	10
2024.06.05	03:30:00	2328.95	2329.67	2328.65	2329.26	687	0	10
2024.06.05	03:45:00	2329.26	2329.55	2328.00	2328.21	1022	0	10
2024.06.05	04:00:00	2328.19	2328.75	2325.86	2327.07	1676	0	10
2024.06.05	04:15:00	2327.06	2327.73	2325.91	2327.73	1344	0	10
2024.06.05	04:30:00	2327.70	2329.45	2327.20	2329.42	1349	0	10
2024.06.05	04:45:00	2329.31	2330.86	2328.63	2330.45	1427	0	10
2024.06.05	05:00:00	2330.46	2331.96	2329.94	2331.66	1496	0	10
2024.06.05	05:15:00	2331.65	2333.02	2331.39	2332.81	609	0	10
2024.06.05	05:30:00	2332.82	2333.52	2330.78	2331.43	1549	0	10
2024.06.05	05:45:00	2331.47	2333.51	2330.72	2333.37	1378	0	10
2024.06.05	06:00:00	2333.35	2336.53	2332.99	2334.75	1361	0	10
2024.06.05	06:15:00	2334.75	2335.95	2334.42	2334.91	1240	0	10
2024.06.05	06:30:00	2334.90	2336.97	2334.69	2336.24	839	0	10
2024.06.05	06:45:00	2336.25	2337.87	2336.23	2337.23	1228	0	10
2024.06.05	07:00:00	2337.23	2337.86	2336.26	2337.24	951	0	10
2024.06.05	07:15:00	2337.25	2337.25	2335.92	2336.27	671	0	10
2024.06.05	07:30:00	2336.27	2337.38	2335.87	2337.04	784	0	11
2024.06.05	07:45:00	2337.05	2338.25	2337.05	2338.02	769	0	10
2024.06.05	08:00:00	2338.02	2341.67	2338.02	2340.63	1190	0	10
2024.06.05	08:15:00	2340.63	2341.40	2339.30	2340.31	1253	0	10
2024.06.05	08:30:00	2340.30	2340.87	2338.16	2338.49	1797	0	10
2024.06.05	08:45:00	2338.49	2339.22	2337.38	2337.38	1319	0	10
2024.06.05	09:00:00	2337.38	2338.41	2333.09	2333.47	1741	0	10
2024.06.05	09:15:00	2333.44	2333.46	2328.09	2331.26	2077	0	10
2024.06.05	09:30:00	2331.27	2333.48	2330.64	2333.27	1692	0	14
2024.06.05	09:45:00	2333.27	2333.70	2331.00	2332.68	1771	0	14
2024.06.05	10:00:00	2332.68	2333.70	2330.95	2331.69	1557	0	11
2024.06.05	10:15:00	2331.68	2332.78	2329.16	2329.21	1503	0	10
2024.06.05	10:30:00	2329.21	2331.92	2329.13	2330.48	1609	0	10
2024.06.05	10:45:00	2330.48	2332.56	2330.29	2331.57	1403	0	14
2024.06.05	11:00:00	2331.56	2334.53	2331.31	2334.36	1470	0	10
2024.06.05	11:15:00	2334.35	2334.48	2332.40	2332.86	1561	0	10
2024.06.05	11:30:00	2332.87	2335.10	2332.73	2335.03	1109	0	10
2024.06.05	11:45:00	2335.02	2335.02	2331.87	2332.61	1334	0	10
2024.06.05	12:00:00	2332.73	2333.40	2331.02	2332.35	1672	0	11
2024.06.05	12:15:00	2332.36	2333.39	2331.53	2332.59	1155	0	13
2024.06.05	12:30:00	2332.57	2333.89	2331.58	2331.74	1289	0	10
2024.06.05	12:45:00	2331.74	2333.09	2331.23	2332.28	1217	0	14
2024.06.05	13:00:00	2332.28	2332.93	2329.53	2331.06	1650	0	10
2024.06.05	13:15:00	2331.03	2331.95	2330.62	2331.73	1265	0	10
2024.06.05	13:30:00	2331.74	2335.16	2331.49	2334.94	1448	0	10
2024.06.05	13:45:00	2334.95	2335.52	2333.34	2333.76	1291	0	12
2024.06.05	14:00:00	2333.74	2334.02	2332.84	2333.55	1115	0	12
2024.06.05	14:15:00	2333.55	2335.45	2333.46	2333.91	1401	0	11
2024.06.05	14:30:00	2333.91	2334.82	2333.52	2333.81	1015	0	14
2024.06.05	14:45:00	2333.82	2334.83	2331.07	2332.53	1535	0	11
2024.06.05	15:00:00	2332.53	2335.58	2332.47	2334.63	1696	0	10
2024.06.05	15:15:00	2334.61	2337.67	2332.20	2336.06	2343	0	10
2024.06.05	15:30:00	2336.08	2338.56	2334.12	2338.56	1963	0	10
2024.06.05	15:45:00	2338.55	2343.96	2338.12	2342.16	2166	0	10
2024.06.05	16:00:00	2342.01	2343.35	2339.67	2341.49	2285	0	10
2024.06.05	16:15:00	2341.50	2345.24	2341.49	2342.42	2161	0	13
2024.06.05	16:30:00	2342.41	2343.13	2339.46	2341.59	2210	0	11
2024.06.05	16:45:00	2341.61	2345.89	2338.17	2344.29	2489	0	10
2024.06.05	17:00:00	2344.86	2344.86	2335.76	2336.30	2894	0	10
2024.06.05	17:15:00	2336.27	2346.65	2334.03	2345.87	2719	0	10
2024.06.05	17:30:00	2345.88	2350.22	2345.02	2349.43	2493	0	10
2024.06.05	17:45:00	2349.46	2349.74	2345.66	2348.98	2125	0	10
2024.06.05	18:00:00	2349.04	2352.91	2349.04	2352.82	2347	0	10
2024.06.05	18:15:00	2352.62	2354.07	2350.14	2351.66	2151	0	11
2024.06.05	18:30:00	2351.66	2357.32	2350.98	2357.19	2058	0	10
2024.06.05	18:45:00	2357.13	2357.38	2350.45	2353.69	2009	0	10
2024.06.05	19:00:00	2353.69	2354.78	2352.75	2353.36	1447	0	14
2024.06.05	19:15:00	2353.32	2354.96	2351.81	2352.21	1653	0	10
2024.06.05	19:30:00	2352.20	2353.99	2351.63	2353.26	1410	0	10
2024.06.05	19:45:00	2353.29	2353.71	2351.41	2352.62	1469	0	15
2024.06.05	20:00:00	2352.62	2354.38	2351.70	2353.76	1309	0	15
2024.06.05	20:15:00	2353.79	2355.75	2352.86	2355.61	1500	0	16
2024.06.05	20:30:00	2355.60	2355.73	2352.28	2352.85	1049	0	16
2024.06.05	20:45:00	2352.85	2355.48	2352.67	2355.03	1025	0	16
2024.06.05	21:00:00	2355.04	2355.49	2353.57	2353.67	1082	0	16
2024.06.05	21:15:00	2353.66	2355.97	2353.41	2355.59	1167	0	10
2024.06.05	21:30:00	2355.59	2356.69	2355.50	2355.94	1061	0	17
2024.06.05	21:45:00	2355.94	2356.09	2354.31	2355.81	934	0	16
2024.06.05	22:00:00	2355.82	2356.10	2354.93	2355.91	1016	0	10
2024.06.05	22:15:00	2355.90	2356.01	2354.55	2354.72	788	0	16
2024.06.05	22:30:00	2354.74	2355.06	2353.29	2353.44	875	0	15
2024.06.05	22:45:00	2353.45	2354.23	2352.62	2353.99	1282	0	15
2024.06.05	23:00:00	2354.07	2354.59	2353.07	2353.19	644	0	16
2024.06.05	23:15:00	2353.20	2353.77	2353.17	2353.24	406	0	17
2024.06.05	23:30:00	2353.24	2354.14	2352.78	2353.98	521	0	16
2024.06.05	23:45:00	2353.98	2355.13	2353.75	2355.09	563	0	11
2024.06.06	01:00:00	2355.30	2356.90	2355.26	2355.49	319	0	11
2024.06.06	01:15:00	2355.48	2355.82	2355.18	2355.55	247	0	10
2024.06.06	01:30:00	2355.54	2355.92	2355.27	2355.65	397	0	11
2024.06.06	01:45:00	2355.64	2357.15	2355.41	2356.95	447	0	12
2024.06.06	02:00:00	2356.96	2357.59	2356.79	2356.88	509	0	12
2024.06.06	02:15:00	2356.89	2356.92	2355.82	2355.94	459	0	10
2024.06.06	02:30:00	2355.95	2356.09	2355.57	2355.59	322	0	10
2024.06.06	02:45:00	2355.59	2355.94	2354.78	2355.04	523	0	10
2024.06.06	03:00:00	2355.04	2355.74	2354.62	2355.08	867	0	11
2024.06.06	03:15:00	2355.10	2355.82	2354.74	2354.89	635	0	11
2024.06.06	03:30:00	2354.89	2355.70	2354.57	2355.36	536	0	12
2024.06.06	03:45:00	2355.35	2356.00	2354.99	2355.73	704	0	12
2024.06.06	04:00:00	2355.72	2363.88	2355.61	2363.62	2565	0	10
2024.06.06	04:15:00	2363.68	2368.02	2360.86	2367.28	2801	0	10
2024.06.06	04:30:00	2367.28	2373.35	2366.43	2367.11	2768	0	10
2024.06.06	04:45:00	2367.08	2369.58	2366.31	2367.48	2002	0	11
2024.06.06	05:00:00	2367.47	2369.05	2365.14	2369.04	1679	0	10
2024.06.06	05:15:00	2369.04	2369.04	2367.13	2367.77	1013	0	11
2024.06.06	05:30:00	2367.75	2372.18	2366.23	2371.52	1931	0	10
2024.06.06	05:45:00	2371.51	2374.68	2370.29	2374.38	2081	0	10
2024.06.06	06:00:00	2374.40	2374.96	2371.29	2371.96	1771	0	10
2024.06.06	06:15:00	2371.97	2371.97	2369.09	2369.51	1488	0	10
2024.06.06	06:30:00	2369.61	2370.13	2368.45	2368.60	966	0	11
2024.06.06	06:45:00	2368.59	2368.59	2367.66	2368.49	773	0	11
2024.06.06	07:00:00	2368.50	2369.21	2366.87	2367.85	843	0	11
2024.06.06	07:15:00	2367.87	2368.99	2367.23	2368.88	808	0	10
2024.06.06	07:30:00	2368.89	2370.57	2368.30	2370.32	759	0	11
2024.06.06	07:45:00	2370.39	2370.39	2368.29	2369.46	699	0	11
2024.06.06	08:00:00	2369.45	2371.43	2369.02	2369.34	903	0	11
2024.06.06	08:15:00	2369.34	2369.35	2368.06	2368.89	831	0	10
2024.06.06	08:30:00	2368.89	2369.53	2367.52	2368.68	1606	0	10
2024.06.06	08:45:00	2368.68	2368.89	2366.39	2367.74	1351	0	10
2024.06.06	09:00:00	2367.75	2368.01	2365.88	2366.02	1410	0	12
2024.06.06	09:15:00	2366.02	2367.05	2363.96	2364.45	1424	0	13
2024.06.06	09:30:00	2364.48	2366.51	2363.13	2366.50	1841	0	14
2024.06.06	09:45:00	2366.48	2367.70	2366.00	2367.09	1440	0	14
2024.06.06	10:00:00	2367.07	2368.01	2366.91	2367.49	1294	0	16
2024.06.06	10:15:00	2367.48	2368.27	2365.57	2365.82	1148	0	10
2024.06.06	10:30:00	2365.65	2366.83	2363.05	2363.20	1291	0	14
2024.06.06	10:45:00	2363.15	2364.24	2362.20	2362.88	1379	0	15
2024.06.06	11:00:00	2362.87	2363.07	2361.79	2362.47	1173	0	16
2024.06.06	11:15:00	2362.46	2362.92	2360.87	2362.38	1176	0	10
2024.06.06	11:30:00	2362.37	2362.41	2359.76	2361.52	1102	0	10
2024.06.06	11:45:00	2361.57	2363.17	2361.27	2362.92	979	0	15
2024.06.06	12:00:00	2362.91	2363.88	2362.89	2362.99	963	0	14
2024.06.06	12:15:00	2362.98	2363.36	2360.53	2360.59	954	0	15
2024.06.06	12:30:00	2360.58	2361.31	2358.53	2359.48	1353	0	15
2024.06.06	12:45:00	2359.50	2362.21	2358.99	2361.60	1224	0	13
2024.06.06	13:00:00	2361.58	2361.78	2360.14	2360.89	808	0	15
2024.06.06	13:15:00	2360.88	2361.80	2360.35	2361.28	963	0	16
2024.06.06	13:30:00	2361.29	2361.94	2359.44	2360.02	1001	0	14
2024.06.06	13:45:00	2360.05	2361.42	2360.02	2361.06	867	0	14
2024.06.06	14:00:00	2361.05	2361.95	2359.33	2361.93	957	0	15
2024.06.06	14:15:00	2361.93	2361.96	2360.03	2360.49	1041	0	12
2024.06.06	14:30:00	2360.49	2361.97	2360.06	2360.87	1093	0	13
2024.06.06	14:45:00	2360.80	2361.26	2359.19	2359.81	1085	0	15
2024.06.06	15:00:00	2359.79	2360.15	2356.87	2358.43	1491	0	14
2024.06.06	15:15:00	2358.40	2361.57	2357.32	2361.21	1964	0	10
2024.06.06	15:30:00	2361.01	2365.16	2357.21	2357.59	2314	0	10
2024.06.06	15:45:00	2357.60	2359.30	2355.25	2357.57	1915	0	14
2024.06.06	16:00:00	2357.52	2358.67	2353.41	2355.62	2419	0	10
2024.06.06	16:15:00	2355.62	2361.11	2354.89	2360.94	2123	0	13
2024.06.06	16:30:00	2360.98	2366.86	2359.62	2365.02	2855	0	10
2024.06.06	16:45:00	2365.00	2366.41	2359.63	2360.57	2294	0	10
2024.06.06	17:00:00	2360.50	2364.79	2359.16	2360.41	2239	0	14
2024.06.06	17:15:00	2360.41	2365.92	2358.46	2363.30	2149	0	10
2024.06.06	17:30:00	2363.31	2365.11	2362.36	2364.20	1887	0	14
2024.06.06	17:45:00	2364.18	2366.27	2363.25	2364.23	1692	0	10
2024.06.06	18:00:00	2364.24	2371.08	2364.07	2370.30	2242	0	10
2024.06.06	18:15:00	2370.34	2374.92	2369.52	2374.66	2681	0	10
2024.06.06	18:30:00	2374.67	2377.77	2373.56	2377.26	2437	0	15
2024.06.06	18:45:00	2377.27	2378.47	2374.08	2374.22	1987	0	10
2024.06.06	19:00:00	2374.20	2376.78	2372.50	2376.52	2004	0	14
2024.06.06	19:15:00	2376.42	2376.88	2370.33	2374.46	2056	0	10
2024.06.06	19:30:00	2374.48	2375.78	2372.66	2374.88	1371	0	10
2024.06.06	19:45:00	2374.90	2375.10	2371.69	2372.85	1355	0	15
2024.06.06	20:00:00	2372.85	2373.33	2371.04	2371.33	1113	0	10
2024.06.06	20:15:00	2371.33	2373.25	2370.71	2371.62	1442	0	14
2024.06.06	20:30:00	2371.60	2373.35	2371.21	2372.48	1112	0	15
2024.06.06	20:45:00	2372.48	2373.98	2372.19	2373.13	1082	0	14
2024.06.06	21:00:00	2373.13	2373.14	2368.98	2370.50	1402	0	10
2024.06.06	21:15:00	2370.50	2371.80	2370.40	2371.41	1025	0	14
2024.06.06	21:30:00	2371.43	2373.35	2370.84	2372.75	923	0	16
2024.06.06	21:45:00	2372.75	2373.61	2371.96	2372.04	1003	0	16
2024.06.06	22:00:00	2372.03	2373.68	2371.17	2373.67	917	0	16
2024.06.06	22:15:00	2373.66	2375.44	2373.65	2374.09	1177	0	10
2024.06.06	22:30:00	2374.08	2374.10	2372.82	2372.92	1112	0	12
2024.06.06	22:45:00	2372.91	2373.00	2371.72	2372.59	1150	0	16
2024.06.06	23:00:00	2372.55	2373.48	2372.37	2372.70	664	0	17
2024.06.06	23:15:00	2372.70	2373.64	2372.31	2373.22	601	0	14
2024.06.06	23:30:00	2373.23	2373.68	2372.83	2373.30	472	0	17
2024.06.06	23:45:00	2373.28	2376.15	2373.10	2375.71	512	0	17
2024.06.07	01:00:00	2376.29	2376.71	2375.73	2375.73	189	0	12
2024.06.07	01:15:00	2375.74	2376.43	2375.68	2376.11	190	0	10
2024.06.07	01:30:00	2376.18	2376.43	2376.06	2376.19	173	0	12
2024.06.07	01:45:00	2376.18	2377.16	2376.18	2377.04	175	0	11
2024.06.07	02:00:00	2377.00	2377.26	2376.55	2376.78	160	0	12
2024.06.07	02:15:00	2376.71	2378.20	2376.71	2377.19	378	0	10
2024.06.07	02:30:00	2377.18	2377.77	2376.40	2376.83	352	0	11
2024.06.07	02:45:00	2376.83	2377.46	2376.32	2376.78	587	0	11
2024.06.07	03:00:00	2376.78	2377.53	2376.04	2377.30	873	0	11
2024.06.07	03:15:00	2377.31	2378.25	2376.45	2376.65	942	0	12
2024.06.07	03:30:00	2376.65	2378.25	2376.31	2377.42	1057	0	10
2024.06.07	03:45:00	2377.43	2379.25	2377.43	2378.42	1399	0	11
2024.06.07	04:00:00	2378.42	2380.03	2372.92	2373.76	2504	0	10
